Week;Producto;Terminal_origen;recogidas
2020-06-01;Paqueteo 3-5 Kl.;Medellin;12100
2020-06-01;Paquetes 1-2 Kl. (ME);Medellin;89692
2020-06-01;Radicación de Documentos;Medellin;760
2020-06-01;Firma de Documentos;Neiva;1
2020-06-01;Mensajeria;Neiva;75
2020-06-01;Mercancia;Neiva;567
2020-06-01;Paqueteo 3-5 Kl.;Neiva;67
2020-06-01;Paquetes 1-2 Kl. (ME);Neiva;148
2020-06-01;Radicación de Documentos;Neiva;179
2020-06-01;Mensajeria;Pasto;78
2020-06-01;Mercancia;Pasto;321
2020-06-01;Paqueteo 3-5 Kl.;Pasto;89
2020-06-01;Paquetes 1-2 Kl. (ME);Pasto;366
2020-06-01;Radicación de Documentos;Pasto;156
2020-06-01;Firma de Documentos;Pereira;12
2020-06-01;Mensajeria;Pereira;591
2020-06-01;Mercancia;Pereira;4974
2020-06-01;Paqueteo 3-5 Kl.;Pereira;506
2020-06-01;Paquetes 1-2 Kl. (ME);Pereira;2339
2020-06-01;Radicación de Documentos;Pereira;266
2020-06-01;Firma de Documentos;Sincelejo;12
2020-06-01;Mensajeria;Sincelejo;265
2020-06-01;Mercancia;Sincelejo;1337
2020-06-01;Paqueteo 3-5 Kl.;Sincelejo;238
2020-06-01;Paquetes 1-2 Kl. (ME);Sincelejo;1478
2020-06-01;Radicación de Documentos;Sincelejo;151
2020-06-01;Firma de Documentos;Turbaco;10
2020-06-01;Mensajeria;Turbaco;299
2020-06-01;Mercancia;Turbaco;2325
2020-06-01;Mercancia Aerea;Turbaco;1
2020-06-01;Paqueteo 3-5 Kl.;Turbaco;340
2020-06-01;Paquetes 1-2 Kl. (ME);Turbaco;1919
2020-06-01;Radicación de Documentos;Turbaco;137
2020-06-01;Firma de Documentos;Yumbo;62
2020-06-01;Mensajeria;Yumbo;1273
2020-06-01;Mercancia;Yumbo;22700
2020-06-01;Mercancia Aerea;Yumbo;34
2020-06-01;Paqueteo 3-5 Kl.;Yumbo;3754
2020-06-01;Paquetes 1-2 Kl. (ME);Yumbo;14978
2020-06-01;Radicación de Documentos;Yumbo;570
2020-06-08;Firma de Documentos;Barranquilla;32
2020-06-08;Mensajeria;Barranquilla;648
2020-06-08;Mercancia;Barranquilla;9115
2020-06-08;Mercancia Aerea;Barranquilla;9
2020-06-08;Paqueteo 3-5 Kl.;Barranquilla;1660
2020-06-08;Paquetes 1-2 Kl. (ME);Barranquilla;6564
2020-06-08;Radicación de Documentos;Barranquilla;274
2020-06-08;Firma de Documentos;Bogota;254
2020-06-08;Mensajeria;Bogota;5077
2020-06-08;Mercancia;Bogota;122745
2020-06-08;Mercancia Aerea;Bogota;169
2020-06-08;Paqueteo 3-5 Kl.;Bogota;17386
2020-06-08;Paquetes 1-2 Kl. (ME);Bogota;65168
2020-06-08;Radicación de Documentos;Bogota;1184
2020-06-08;Mensajeria;Bosconia;74
2020-06-08;Mercancia;Bosconia;305
2020-06-08;Paqueteo 3-5 Kl.;Bosconia;50
2020-06-08;Paquetes 1-2 Kl. (ME);Bosconia;293
2020-06-08;Radicación de Documentos;Bosconia;55
2020-06-08;Firma de Documentos;Bucaramanga;4
2020-06-08;Mensajeria;Bucaramanga;451
2020-06-08;Mercancia;Bucaramanga;3599
2020-06-08;Mercancia Aerea;Bucaramanga;2
2020-06-08;Paqueteo 3-5 Kl.;Bucaramanga;1639
2020-06-08;Paquetes 1-2 Kl. (ME);Bucaramanga;3825
2020-06-08;Radicación de Documentos;Bucaramanga;376
2020-06-08;Firma de Documentos;Cienaga;2
2020-06-08;Mensajeria;Cienaga;58
2020-06-08;Mercancia;Cienaga;436
2020-06-08;Paqueteo 3-5 Kl.;Cienaga;102
2020-06-08;Paquetes 1-2 Kl. (ME);Cienaga;403
2020-06-08;Radicación de Documentos;Cienaga;58
2020-06-08;Firma de Documentos;Cucuta;8
2020-06-08;Mensajeria;Cucuta;92
2020-06-08;Mercancia;Cucuta;926
2020-06-08;Paqueteo 3-5 Kl.;Cucuta;4273
2020-06-08;Paquetes 1-2 Kl. (ME);Cucuta;2527
2020-06-08;Radicación de Documentos;Cucuta;119
2020-06-08;Firma de Documentos;Ibague;1
2020-06-08;Mensajeria;Ibague;103
2020-06-08;Mercancia;Ibague;823
2020-06-08;Paqueteo 3-5 Kl.;Ibague;109
2020-06-08;Paquetes 1-2 Kl. (ME);Ibague;826
2020-06-08;Radicación de Documentos;Ibague;172
2020-06-08;Firma de Documentos;Manizales;1
2020-06-08;Mensajeria;Manizales;129
2020-06-08;Mercancia;Manizales;1715
2020-06-08;Paqueteo 3-5 Kl.;Manizales;141
2020-06-08;Paquetes 1-2 Kl. (ME);Manizales;736
2020-06-08;Radicación de Documentos;Manizales;146
2020-06-08;Firma de Documentos;Medellin;197
2020-06-08;Mensajeria;Medellin;3131
2020-06-08;Mercancia;Medellin;50388
2020-06-08;Mercancia Aerea;Medellin;15
2020-06-08;Paqueteo 3-5 Kl.;Medellin;12998
2020-06-08;Paquetes 1-2 Kl. (ME);Medellin;98914
2020-06-08;Radicación de Documentos;Medellin;964
2020-06-08;Mensajeria;Neiva;103
2020-06-08;Mercancia;Neiva;739
2020-06-08;Paqueteo 3-5 Kl.;Neiva;101
2020-06-08;Paquetes 1-2 Kl. (ME);Neiva;244
2020-06-08;Radicación de Documentos;Neiva;118
2020-06-08;Mensajeria;Pasto;109
2020-06-08;Mercancia;Pasto;539
2020-06-08;Paqueteo 3-5 Kl.;Pasto;97
2020-06-08;Paquetes 1-2 Kl. (ME);Pasto;399
2020-06-08;Radicación de Documentos;Pasto;155
2020-06-08;Firma de Documentos;Pereira;16
2020-06-08;Mensajeria;Pereira;614
2020-06-08;Mercancia;Pereira;5916
2020-06-08;Mercancia Aerea;Pereira;4
2020-06-08;Paqueteo 3-5 Kl.;Pereira;484
2020-06-08;Paquetes 1-2 Kl. (ME);Pereira;2319
2020-06-08;Radicación de Documentos;Pereira;324
2020-06-08;Firma de Documentos;Sincelejo;21
2020-06-08;Mensajeria;Sincelejo;328
2020-06-08;Mercancia;Sincelejo;1311
2020-06-08;Paqueteo 3-5 Kl.;Sincelejo;312
2020-06-08;Paquetes 1-2 Kl. (ME);Sincelejo;1644
2020-06-08;Radicación de Documentos;Sincelejo;201
2020-06-08;Firma de Documentos;Turbaco;6
2020-06-08;Mensajeria;Turbaco;276
2020-06-08;Mercancia;Turbaco;8848
2020-06-08;Mercancia Aerea;Turbaco;7
2020-06-08;Paqueteo 3-5 Kl.;Turbaco;340
2020-06-08;Paquetes 1-2 Kl. (ME);Turbaco;1961
2020-06-08;Radicación de Documentos;Turbaco;150
2020-06-08;Firma de Documentos;Yumbo;50
2020-06-08;Mensajeria;Yumbo;1674
2020-06-08;Mercancia;Yumbo;27133
2020-06-08;Mercancia Aerea;Yumbo;17
2020-06-08;Paqueteo 3-5 Kl.;Yumbo;3733
2020-06-08;Paquetes 1-2 Kl. (ME);Yumbo;16352
2020-06-08;Radicación de Documentos;Yumbo;674
2020-06-15;Firma de Documentos;Barranquilla;19
2020-06-15;Mensajeria;Barranquilla;558
2020-06-15;Mercancia;Barranquilla;9255
2020-06-15;Mercancia Aerea;Barranquilla;10
2020-06-15;Paqueteo 3-5 Kl.;Barranquilla;1667
2020-06-15;Paquetes 1-2 Kl. (ME);Barranquilla;6206
2020-06-15;Radicación de Documentos;Barranquilla;390
2020-06-15;Firma de Documentos;Bogota;120
2020-06-15;Mensajeria;Bogota;4604
2020-06-15;Mercancia;Bogota;119348
2020-06-15;Mercancia Aerea;Bogota;156
2020-06-15;Paqueteo 3-5 Kl.;Bogota;22243
2020-06-15;Paquetes 1-2 Kl. (ME);Bogota;84976
2020-06-15;Radicación de Documentos;Bogota;975
2020-06-15;Firma de Documentos;Bosconia;1
2020-06-15;Mensajeria;Bosconia;75
2020-06-15;Mercancia;Bosconia;310
2020-06-15;Paqueteo 3-5 Kl.;Bosconia;175
2020-06-15;Paquetes 1-2 Kl. (ME);Bosconia;309
2020-06-15;Radicación de Documentos;Bosconia;59
2020-06-15;Firma de Documentos;Bucaramanga;4
2020-06-15;Mensajeria;Bucaramanga;393
2020-06-15;Mercancia;Bucaramanga;3251
2020-06-15;Mercancia Aerea;Bucaramanga;2
2020-06-15;Paqueteo 3-5 Kl.;Bucaramanga;1581
2020-06-15;Paquetes 1-2 Kl. (ME);Bucaramanga;3431
2020-06-15;Radicación de Documentos;Bucaramanga;370
2020-06-15;Firma de Documentos;Cienaga;1
2020-06-15;Mensajeria;Cienaga;60
2020-06-15;Mercancia;Cienaga;470
2020-06-15;Paqueteo 3-5 Kl.;Cienaga;81
2020-06-15;Paquetes 1-2 Kl. (ME);Cienaga;395
2020-06-15;Radicación de Documentos;Cienaga;67
2020-06-15;Firma de Documentos;Cucuta;7
2020-06-15;Mensajeria;Cucuta;85
2020-06-15;Mercancia;Cucuta;1030
2020-06-15;Paqueteo 3-5 Kl.;Cucuta;4379
2020-06-15;Paquetes 1-2 Kl. (ME);Cucuta;2286
2020-06-15;Radicación de Documentos;Cucuta;125
2020-06-15;Firma de Documentos;Ibague;1
2020-06-15;Mensajeria;Ibague;89
2020-06-15;Mercancia;Ibague;998
2020-06-15;Paqueteo 3-5 Kl.;Ibague;88
2020-06-15;Paquetes 1-2 Kl. (ME);Ibague;589
2020-06-15;Radicación de Documentos;Ibague;123
2020-06-15;Mensajeria;Manizales;99
2020-06-15;Mercancia;Manizales;2167
2020-06-15;Paqueteo 3-5 Kl.;Manizales;116
2020-06-15;Paquetes 1-2 Kl. (ME);Manizales;600
2020-06-15;Radicación de Documentos;Manizales;127
2020-06-15;Firma de Documentos;Medellin;132
2020-06-15;Mensajeria;Medellin;3935
2020-06-15;Mercancia;Medellin;49970
2020-06-15;Mercancia Aerea;Medellin;47
2020-06-15;Paqueteo 3-5 Kl.;Medellin;15429
2020-06-15;Paquetes 1-2 Kl. (ME);Medellin;110614
2020-06-15;Radicación de Documentos;Medellin;830
2020-06-15;Firma de Documentos;Neiva;1
2020-06-15;Mensajeria;Neiva;91
2020-06-15;Mercancia;Neiva;581
2020-06-15;Paqueteo 3-5 Kl.;Neiva;106
2020-06-15;Paquetes 1-2 Kl. (ME);Neiva;163
2020-06-15;Radicación de Documentos;Neiva;145
2020-06-15;Mensajeria;Pasto;77
2020-06-15;Mercancia;Pasto;591
2020-06-15;Paqueteo 3-5 Kl.;Pasto;78
2020-06-15;Paquetes 1-2 Kl. (ME);Pasto;331
2020-06-15;Radicación de Documentos;Pasto;105
2020-06-15;Firma de Documentos;Pereira;8
2020-06-15;Mensajeria;Pereira;384
2020-06-15;Mercancia;Pereira;4834
2020-06-15;Mercancia Aerea;Pereira;15
2020-06-15;Paqueteo 3-5 Kl.;Pereira;561
2020-06-15;Paquetes 1-2 Kl. (ME);Pereira;2365
2020-06-15;Radicación de Documentos;Pereira;257
2020-06-15;Firma de Documentos;Sincelejo;10
2020-06-15;Mensajeria;Sincelejo;292
2020-06-15;Mercancia;Sincelejo;1134
2020-06-15;Paqueteo 3-5 Kl.;Sincelejo;373
2020-06-15;Paquetes 1-2 Kl. (ME);Sincelejo;1480
2020-06-15;Radicación de Documentos;Sincelejo;191
2020-06-15;Firma de Documentos;Turbaco;8
2020-06-15;Mensajeria;Turbaco;232
2020-06-15;Mercancia;Turbaco;4197
2020-06-15;Paqueteo 3-5 Kl.;Turbaco;310
2020-06-15;Paquetes 1-2 Kl. (ME);Turbaco;1720
2020-06-15;Radicación de Documentos;Turbaco;154
2020-06-15;Firma de Documentos;Yumbo;38
2020-06-15;Mensajeria;Yumbo;1121
2020-06-15;Mercancia;Yumbo;27319
2020-06-15;Mercancia Aerea;Yumbo;11
2020-06-15;Paqueteo 3-5 Kl.;Yumbo;4080
2020-06-15;Paquetes 1-2 Kl. (ME);Yumbo;15611
2020-06-15;Radicación de Documentos;Yumbo;554
2020-06-22;Firma de Documentos;Barranquilla;6
2020-06-22;Mensajeria;Barranquilla;499
2020-06-22;Mercancia;Barranquilla;9416
2020-06-22;Paqueteo 3-5 Kl.;Barranquilla;1615
2020-06-22;Paquetes 1-2 Kl. (ME);Barranquilla;6651
2020-06-22;Radicación de Documentos;Barranquilla;453
2020-06-22;Firma de Documentos;Bogota;156
2020-06-22;Mensajeria;Bogota;4357
2020-06-22;Mercancia;Bogota;143399
2020-06-22;Mercancia Aerea;Bogota;204
2020-06-22;Paqueteo 3-5 Kl.;Bogota;20859
2020-06-22;Paquetes 1-2 Kl. (ME);Bogota;75628
2020-06-22;Radicación de Documentos;Bogota;887
2020-06-22;Mensajeria;Bosconia;45
2020-06-22;Mercancia;Bosconia;415
2020-06-22;Paqueteo 3-5 Kl.;Bosconia;194
2020-06-22;Paquetes 1-2 Kl. (ME);Bosconia;344
2020-06-22;Radicación de Documentos;Bosconia;41
2020-06-22;Firma de Documentos;Bucaramanga;4
2020-06-22;Mensajeria;Bucaramanga;425
2020-06-22;Mercancia;Bucaramanga;3734
2020-06-22;Mercancia Aerea;Bucaramanga;1
2020-06-22;Paqueteo 3-5 Kl.;Bucaramanga;1521
2020-06-22;Paquetes 1-2 Kl. (ME);Bucaramanga;3482
2020-06-22;Radicación de Documentos;Bucaramanga;376
2020-06-22;Mensajeria;Cienaga;64
2020-06-22;Mercancia;Cienaga;679
2020-06-22;Paqueteo 3-5 Kl.;Cienaga;131
2020-06-22;Paquetes 1-2 Kl. (ME);Cienaga;469
2020-06-22;Radicación de Documentos;Cienaga;37
2020-06-22;Firma de Documentos;Cucuta;14
2020-06-22;Mensajeria;Cucuta;103
2020-06-22;Mercancia;Cucuta;1459
2020-06-22;Paqueteo 3-5 Kl.;Cucuta;4805
2020-06-22;Paquetes 1-2 Kl. (ME);Cucuta;2191
2020-06-22;Radicación de Documentos;Cucuta;133
2020-06-22;Firma de Documentos;Ibague;2
2020-06-22;Mensajeria;Ibague;101
2020-06-22;Mercancia;Ibague;956
2020-06-22;Mercancia Aerea;Ibague;1
2020-06-22;Paqueteo 3-5 Kl.;Ibague;120
2020-06-22;Paquetes 1-2 Kl. (ME);Ibague;503
2020-06-22;Radicación de Documentos;Ibague;165
2020-06-22;Firma de Documentos;Manizales;2
2020-06-22;Mensajeria;Manizales;125
2020-06-22;Mercancia;Manizales;2028
2020-06-22;Paqueteo 3-5 Kl.;Manizales;135
2020-06-22;Paquetes 1-2 Kl. (ME);Manizales;579
2020-06-22;Radicación de Documentos;Manizales;162
2020-06-22;Firma de Documentos;Medellin;114
2020-06-22;Mensajeria;Medellin;2975
2020-06-22;Mercancia;Medellin;49961
2020-06-22;Mercancia Aerea;Medellin;21
2020-06-22;Paqueteo 3-5 Kl.;Medellin;12773
2020-06-22;Paquetes 1-2 Kl. (ME);Medellin;101996
2020-06-22;Radicación de Documentos;Medellin;1040
2020-06-22;Firma de Documentos;Neiva;1
2020-06-22;Mensajeria;Neiva;116
2020-06-22;Mercancia;Neiva;760
2020-06-22;Paqueteo 3-5 Kl.;Neiva;209
2020-06-22;Paquetes 1-2 Kl. (ME);Neiva;220
2020-06-22;Radicación de Documentos;Neiva;102
2020-06-22;Firma de Documentos;Pasto;1
2020-06-22;Mensajeria;Pasto;104
2020-06-22;Mercancia;Pasto;470
2020-06-22;Mercancia Aerea;Pasto;1
2020-06-22;Paqueteo 3-5 Kl.;Pasto;66
2020-06-22;Paquetes 1-2 Kl. (ME);Pasto;334
2020-06-22;Radicación de Documentos;Pasto;183
2020-06-22;Firma de Documentos;Pereira;8
2020-06-22;Mensajeria;Pereira;452
2020-06-22;Mercancia;Pereira;5787
2020-06-22;Mercancia Aerea;Pereira;10
2020-06-22;Paqueteo 3-5 Kl.;Pereira;484
2020-06-22;Paquetes 1-2 Kl. (ME);Pereira;2813
2020-06-22;Radicación de Documentos;Pereira;295
2020-06-22;Firma de Documentos;Sincelejo;3
2020-06-22;Mensajeria;Sincelejo;245
2020-06-22;Mercancia;Sincelejo;1188
2020-06-22;Paqueteo 3-5 Kl.;Sincelejo;235
2020-06-22;Paquetes 1-2 Kl. (ME);Sincelejo;1456
2020-06-22;Radicación de Documentos;Sincelejo;237
2020-06-22;Firma de Documentos;Turbaco;6
2020-06-22;Mensajeria;Turbaco;268
2020-06-22;Mercancia;Turbaco;2696
2020-06-22;Mercancia Aerea;Turbaco;2
2020-06-22;Paqueteo 3-5 Kl.;Turbaco;347
2020-06-22;Paquetes 1-2 Kl. (ME);Turbaco;1661
2020-06-22;Radicación de Documentos;Turbaco;145
2020-06-22;Firma de Documentos;Yumbo;36
2020-06-22;Mensajeria;Yumbo;1154
2020-06-22;Mercancia;Yumbo;28315
2020-06-22;Mercancia Aerea;Yumbo;17
2020-06-22;Paqueteo 3-5 Kl.;Yumbo;3954
2020-06-22;Paquetes 1-2 Kl. (ME);Yumbo;16717
2020-06-22;Radicación de Documentos;Yumbo;546
2020-06-29;Firma de Documentos;Barranquilla;20
2020-06-29;Mensajeria;Barranquilla;496
2020-06-29;Mercancia;Barranquilla;8980
2020-06-29;Mercancia Aerea;Barranquilla;5
2020-06-29;Paqueteo 3-5 Kl.;Barranquilla;1613
2020-06-29;Paquetes 1-2 Kl. (ME);Barranquilla;6703
2020-06-29;Radicación de Documentos;Barranquilla;479
2020-06-29;Firma de Documentos;Bogota;138
2020-06-29;Mensajeria;Bogota;4641
2020-06-29;Mercancia;Bogota;136283
2020-06-29;Mercancia Aerea;Bogota;146
2020-06-29;Paqueteo 3-5 Kl.;Bogota;26914
2020-06-29;Paquetes 1-2 Kl. (ME);Bogota;84786
2020-06-29;Radicación de Documentos;Bogota;1538
2020-06-29;Mensajeria;Bosconia;94
2020-06-29;Mercancia;Bosconia;442
2020-06-29;Paqueteo 3-5 Kl.;Bosconia;137
2020-06-29;Paquetes 1-2 Kl. (ME);Bosconia;349
2020-06-29;Radicación de Documentos;Bosconia;111
2020-06-29;Firma de Documentos;Bucaramanga;4
2020-06-29;Mensajeria;Bucaramanga;476
2020-06-29;Mercancia;Bucaramanga;4717
2020-06-29;Mercancia Aerea;Bucaramanga;1
2020-06-29;Paqueteo 3-5 Kl.;Bucaramanga;1648
2020-06-29;Paquetes 1-2 Kl. (ME);Bucaramanga;4192
2020-06-29;Radicación de Documentos;Bucaramanga;439
2020-06-29;Firma de Documentos;Cienaga;1
2020-06-29;Mensajeria;Cienaga;85
2020-06-29;Mercancia;Cienaga;415
2020-06-29;Paqueteo 3-5 Kl.;Cienaga;88
2020-06-29;Paquetes 1-2 Kl. (ME);Cienaga;463
2020-06-29;Radicación de Documentos;Cienaga;94
2020-06-29;Mensajeria;Cucuta;103
2020-06-29;Mercancia;Cucuta;1296
2020-06-29;Paqueteo 3-5 Kl.;Cucuta;5336
2020-06-29;Paquetes 1-2 Kl. (ME);Cucuta;2425
2020-06-29;Radicación de Documentos;Cucuta;129
2020-06-29;Firma de Documentos;Ibague;1
2020-06-29;Mensajeria;Ibague;95
2020-06-29;Mercancia;Ibague;724
2020-06-29;Paqueteo 3-5 Kl.;Ibague;303
2020-06-29;Paquetes 1-2 Kl. (ME);Ibague;359
2020-06-29;Radicación de Documentos;Ibague;164
2020-06-29;Firma de Documentos;Manizales;2
2020-06-29;Mensajeria;Manizales;145
2020-06-29;Mercancia;Manizales;2294
2020-06-29;Paqueteo 3-5 Kl.;Manizales;177
2020-06-29;Paquetes 1-2 Kl. (ME);Manizales;713
2020-06-29;Radicación de Documentos;Manizales;114
2020-06-29;Firma de Documentos;Medellin;160
2020-06-29;Mensajeria;Medellin;2849
2020-06-29;Mercancia;Medellin;54953
2020-06-29;Mercancia Aerea;Medellin;24
2020-06-29;Paqueteo 3-5 Kl.;Medellin;19385
2020-06-29;Paquetes 1-2 Kl. (ME);Medellin;135354
2020-06-29;Radicación de Documentos;Medellin;996
2020-06-29;Firma de Documentos;Neiva;1
2020-06-29;Mensajeria;Neiva;107
2020-06-29;Mercancia;Neiva;840
2020-06-29;Paqueteo 3-5 Kl.;Neiva;102
2020-06-29;Paquetes 1-2 Kl. (ME);Neiva;218
2020-06-29;Radicación de Documentos;Neiva;150
2020-06-29;Firma de Documentos;Pasto;1
2020-06-29;Mensajeria;Pasto;95
2020-06-29;Mercancia;Pasto;498
2020-06-29;Mercancia Aerea;Pasto;1
2020-06-29;Paqueteo 3-5 Kl.;Pasto;113
2020-06-29;Paquetes 1-2 Kl. (ME);Pasto;320
2020-06-29;Radicación de Documentos;Pasto;166
2020-06-29;Firma de Documentos;Pereira;9
2020-06-29;Mensajeria;Pereira;447
2020-06-29;Mercancia;Pereira;6647
2020-06-29;Mercancia Aerea;Pereira;1
2020-06-29;Paqueteo 3-5 Kl.;Pereira;576
2020-06-29;Paquetes 1-2 Kl. (ME);Pereira;2666
2020-06-29;Radicación de Documentos;Pereira;360
2020-06-29;Firma de Documentos;Sincelejo;6
2020-06-29;Mensajeria;Sincelejo;297
2020-06-29;Mercancia;Sincelejo;1106
2020-06-29;Paqueteo 3-5 Kl.;Sincelejo;323
2020-06-29;Paquetes 1-2 Kl. (ME);Sincelejo;1546
2020-06-29;Radicación de Documentos;Sincelejo;157
2020-06-29;Firma de Documentos;Turbaco;8
2020-06-29;Mensajeria;Turbaco;238
2020-06-29;Mercancia;Turbaco;4791
2020-06-29;Mercancia Aerea;Turbaco;2
2020-06-29;Paqueteo 3-5 Kl.;Turbaco;333
2020-06-29;Paquetes 1-2 Kl. (ME);Turbaco;1951
2020-06-29;Radicación de Documentos;Turbaco;158
2020-06-29;Firma de Documentos;Yumbo;70
2020-06-29;Mensajeria;Yumbo;1597
2020-06-29;Mercancia;Yumbo;28856
2020-06-29;Mercancia Aerea;Yumbo;19
2020-06-29;Paqueteo 3-5 Kl.;Yumbo;4789
2020-06-29;Paquetes 1-2 Kl. (ME);Yumbo;17006
2020-06-29;Radicación de Documentos;Yumbo;664
2020-07-06;Firma de Documentos;Barranquilla;25
2020-07-06;Mensajeria;Barranquilla;634
2020-07-06;Mercancia;Barranquilla;12695
2020-07-06;Mercancia Aerea;Barranquilla;10
2020-07-06;Paqueteo 3-5 Kl.;Barranquilla;1963
2020-07-06;Paquetes 1-2 Kl. (ME);Barranquilla;7962
2020-07-06;Radicación de Documentos;Barranquilla;313
2020-07-06;Firma de Documentos;Bogota;131
2020-07-06;Mensajeria;Bogota;5359
2020-07-06;Mercancia;Bogota;167342
2020-07-06;Mercancia Aerea;Bogota;159
2020-07-06;Paqueteo 3-5 Kl.;Bogota;31920
2020-07-06;Paquetes 1-2 Kl. (ME);Bogota;86129
2020-07-06;Radicación de Documentos;Bogota;1102
2020-07-06;Mensajeria;Bosconia;82
2020-07-06;Mercancia;Bosconia;504
2020-07-06;Paqueteo 3-5 Kl.;Bosconia;202
2020-07-06;Paquetes 1-2 Kl. (ME);Bosconia;344
2020-07-06;Radicación de Documentos;Bosconia;53
2020-07-06;Firma de Documentos;Bucaramanga;3
2020-07-06;Mensajeria;Bucaramanga;612
2020-07-06;Mercancia;Bucaramanga;5539
2020-07-06;Mercancia Aerea;Bucaramanga;6
2020-07-06;Paqueteo 3-5 Kl.;Bucaramanga;2420
2020-07-06;Paquetes 1-2 Kl. (ME);Bucaramanga;4277
2020-07-06;Radicación de Documentos;Bucaramanga;354
2020-07-06;Mensajeria;Cienaga;74
2020-07-06;Mercancia;Cienaga;558
2020-07-06;Paqueteo 3-5 Kl.;Cienaga;127
2020-07-06;Paquetes 1-2 Kl. (ME);Cienaga;421
2020-07-06;Radicación de Documentos;Cienaga;44
2020-07-06;Firma de Documentos;Cucuta;29
2020-07-06;Mensajeria;Cucuta;95
2020-07-06;Mercancia;Cucuta;1651
2020-07-06;Paqueteo 3-5 Kl.;Cucuta;5322
2020-07-06;Paquetes 1-2 Kl. (ME);Cucuta;2441
2020-07-06;Radicación de Documentos;Cucuta;120
2020-07-06;Firma de Documentos;Ibague;1
2020-07-06;Mensajeria;Ibague;100
2020-07-06;Mercancia;Ibague;826
2020-07-06;Paqueteo 3-5 Kl.;Ibague;438
2020-07-06;Paquetes 1-2 Kl. (ME);Ibague;460
2020-07-06;Radicación de Documentos;Ibague;111
2020-07-06;Firma de Documentos;Manizales;1
2020-07-06;Mensajeria;Manizales;139
2020-07-06;Mercancia;Manizales;1922
2020-07-06;Paqueteo 3-5 Kl.;Manizales;199
2020-07-06;Paquetes 1-2 Kl. (ME);Manizales;1078
2020-07-06;Radicación de Documentos;Manizales;141
2020-07-06;Firma de Documentos;Medellin;144
2020-07-06;Mensajeria;Medellin;3253
2020-07-06;Mercancia;Medellin;60747
2020-07-06;Mercancia Aerea;Medellin;33
2020-07-06;Paqueteo 3-5 Kl.;Medellin;16444
2020-07-06;Paquetes 1-2 Kl. (ME);Medellin;117720
2020-07-06;Radicación de Documentos;Medellin;899
2020-07-06;Mensajeria;Neiva;103
2020-07-06;Mercancia;Neiva;830
2020-07-06;Paqueteo 3-5 Kl.;Neiva;199
2020-07-06;Paquetes 1-2 Kl. (ME);Neiva;230
2020-07-06;Radicación de Documentos;Neiva;73
2020-07-06;Firma de Documentos;Pasto;1
2020-07-06;Mensajeria;Pasto;100
2020-07-06;Mercancia;Pasto;694
2020-07-06;Paqueteo 3-5 Kl.;Pasto;99
2020-07-06;Paquetes 1-2 Kl. (ME);Pasto;447
2020-07-06;Radicación de Documentos;Pasto;138
2020-07-06;Firma de Documentos;Pereira;6
2020-07-06;Mensajeria;Pereira;521
2020-07-06;Mercancia;Pereira;8243
2020-07-06;Mercancia Aerea;Pereira;1
2020-07-06;Paqueteo 3-5 Kl.;Pereira;683
2020-07-06;Paquetes 1-2 Kl. (ME);Pereira;2802
2020-07-06;Radicación de Documentos;Pereira;252
2020-07-06;Firma de Documentos;Sincelejo;6
2020-07-06;Mensajeria;Sincelejo;239
2020-07-06;Mercancia;Sincelejo;1189
2020-07-06;Paqueteo 3-5 Kl.;Sincelejo;306
2020-07-06;Paquetes 1-2 Kl. (ME);Sincelejo;1882
2020-07-06;Radicación de Documentos;Sincelejo;139
2020-07-06;Firma de Documentos;Turbaco;10
2020-07-06;Mensajeria;Turbaco;270
2020-07-06;Mercancia;Turbaco;15517
2020-07-06;Mercancia Aerea;Turbaco;2
2020-07-06;Paqueteo 3-5 Kl.;Turbaco;476
2020-07-06;Paquetes 1-2 Kl. (ME);Turbaco;2096
2020-07-06;Radicación de Documentos;Turbaco;131
2020-07-06;Firma de Documentos;Yumbo;50
2020-07-06;Mensajeria;Yumbo;2205
2020-07-06;Mercancia;Yumbo;35710
2020-07-06;Mercancia Aerea;Yumbo;24
2020-07-06;Paqueteo 3-5 Kl.;Yumbo;5152
2020-07-06;Paquetes 1-2 Kl. (ME);Yumbo;19811
2020-07-06;Radicación de Documentos;Yumbo;546
2020-07-13;Firma de Documentos;Barranquilla;23
2020-07-13;Mensajeria;Barranquilla;571
2020-07-13;Mercancia;Barranquilla;11034
2020-07-13;Mercancia Aerea;Barranquilla;1
2020-07-13;Paqueteo 3-5 Kl.;Barranquilla;2586
2020-07-13;Paquetes 1-2 Kl. (ME);Barranquilla;8707
2020-07-13;Radicación de Documentos;Barranquilla;374
2020-07-13;Firma de Documentos;Bogota;200
2020-07-13;Mensajeria;Bogota;4939
2020-07-13;Mercancia;Bogota;130572
2020-07-13;Mercancia Aerea;Bogota;171
2020-07-13;Paqueteo 3-5 Kl.;Bogota;22617
2020-07-13;Paquetes 1-2 Kl. (ME);Bogota;73806
2020-07-13;Radicación de Documentos;Bogota;994
2020-07-13;Mensajeria;Bosconia;92
2020-07-13;Mercancia;Bosconia;362
2020-07-13;Paqueteo 3-5 Kl.;Bosconia;103
2020-07-13;Paquetes 1-2 Kl. (ME);Bosconia;230
2020-07-13;Radicación de Documentos;Bosconia;67
2020-07-13;Firma de Documentos;Bucaramanga;61
2020-07-13;Mensajeria;Bucaramanga;489
