Week;Producto;Terminal_origen;recogidas
2019-08-12;Radicación de Documentos;Bucaramanga;1032
2019-08-12;Firma de Documentos;Cienaga;21
2019-08-12;Mensajeria;Cienaga;214
2019-08-12;Mercancia;Cienaga;832
2019-08-12;Paqueteo 3-5 Kl.;Cienaga;91
2019-08-12;Paquetes 1-2 Kl. (ME);Cienaga;310
2019-08-12;Radicación de Documentos;Cienaga;156
2019-08-12;Firma de Documentos;Cucuta;13
2019-08-12;Mensajeria;Cucuta;200
2019-08-12;Mercancia;Cucuta;1447
2019-08-12;Paqueteo 3-5 Kl.;Cucuta;436
2019-08-12;Paquetes 1-2 Kl. (ME);Cucuta;3809
2019-08-12;Radicación de Documentos;Cucuta;210
2019-08-12;Firma de Documentos;Ibague;21
2019-08-12;Mensajeria;Ibague;229
2019-08-12;Mercancia;Ibague;1616
2019-08-12;Paqueteo 3-5 Kl.;Ibague;125
2019-08-12;Paquetes 1-2 Kl. (ME);Ibague;437
2019-08-12;Radicación de Documentos;Ibague;260
2019-08-12;Firma de Documentos;Manizales;2
2019-08-12;Mensajeria;Manizales;276
2019-08-12;Mercancia;Manizales;3899
2019-08-12;Paqueteo 3-5 Kl.;Manizales;64
2019-08-12;Paquetes 1-2 Kl. (ME);Manizales;346
2019-08-12;Radicación de Documentos;Manizales;171
2019-08-12;Firma de Documentos;Medellin;712
2019-08-12;Mensajeria;Medellin;6244
2019-08-12;Mercancia;Medellin;62944
2019-08-12;Mercancia Aerea;Medellin;30
2019-08-12;Paqueteo 3-5 Kl.;Medellin;5177
2019-08-12;Paquetes 1-2 Kl. (ME);Medellin;22892
2019-08-12;Radicación de Documentos;Medellin;1694
2019-08-12;Firma de Documentos;Neiva;9
2019-08-12;Mensajeria;Neiva;208
2019-08-12;Mercancia;Neiva;743
2019-08-12;Paqueteo 3-5 Kl.;Neiva;39
2019-08-12;Paquetes 1-2 Kl. (ME);Neiva;156
2019-08-12;Radicación de Documentos;Neiva;125
2019-08-12;Mensajeria;Pasto;228
2019-08-12;Mercancia;Pasto;895
2019-08-12;Paqueteo 3-5 Kl.;Pasto;62
2019-08-12;Paquetes 1-2 Kl. (ME);Pasto;308
2019-08-12;Radicación de Documentos;Pasto;184
2019-08-12;Firma de Documentos;Pereira;147
2019-08-12;Mensajeria;Pereira;1052
2019-08-12;Mercancia;Pereira;11047
2019-08-12;Paqueteo 3-5 Kl.;Pereira;243
2019-08-12;Paquetes 1-2 Kl. (ME);Pereira;1234
2019-08-12;Radicación de Documentos;Pereira;487
2019-08-12;Firma de Documentos;Sincelejo;34
2019-08-12;Mensajeria;Sincelejo;894
2019-08-12;Mercancia;Sincelejo;1741
2019-08-12;Paqueteo 3-5 Kl.;Sincelejo;344
2019-08-12;Paquetes 1-2 Kl. (ME);Sincelejo;736
2019-08-12;Radicación de Documentos;Sincelejo;277
2019-08-12;Firma de Documentos;Turbaco;96
2019-08-12;Mensajeria;Turbaco;914
2019-08-12;Mercancia;Turbaco;14502
2019-08-12;Mercancia Aerea;Turbaco;5
2019-08-12;Paqueteo 3-5 Kl.;Turbaco;250
2019-08-12;Paquetes 1-2 Kl. (ME);Turbaco;845
2019-08-12;Radicación de Documentos;Turbaco;267
2019-08-12;Firma de Documentos;Yumbo;231
2019-08-12;Mensajeria;Yumbo;3470
2019-08-12;Mercancia;Yumbo;50870
2019-08-12;Mercancia Aerea;Yumbo;47
2019-08-12;Paqueteo 3-5 Kl.;Yumbo;3274
2019-08-12;Paquetes 1-2 Kl. (ME);Yumbo;5579
2019-08-12;Radicación de Documentos;Yumbo;1429
2019-08-05;Firma de Documentos;Barranquilla;194
2019-08-05;Mensajeria;Barranquilla;1706
2019-08-05;Mercancia;Barranquilla;10695
2019-08-05;Mercancia Aerea;Barranquilla;1
2019-08-05;Paqueteo 3-5 Kl.;Barranquilla;782
2019-08-05;Paquetes 1-2 Kl. (ME);Barranquilla;2374
2019-08-05;Radicación de Documentos;Barranquilla;701
2019-08-05;Firma de Documentos;Bogota;665
2019-08-05;Mensajeria;Bogota;8345
2019-08-05;Mercancia;Bogota;124023
2019-08-05;Mercancia Aerea;Bogota;284
2019-08-05;Paqueteo 3-5 Kl.;Bogota;9864
2019-08-05;Paquetes 1-2 Kl. (ME);Bogota;28318
2019-08-05;Radicación de Documentos;Bogota;2079
2019-08-05;Mensajeria;Bosconia;188
2019-08-05;Mercancia;Bosconia;489
2019-08-05;Paqueteo 3-5 Kl.;Bosconia;63
2019-08-05;Paquetes 1-2 Kl. (ME);Bosconia;157
2019-08-05;Radicación de Documentos;Bosconia;199
2019-08-05;Firma de Documentos;Bucaramanga;42
2019-08-05;Mensajeria;Bucaramanga;1057
2019-08-05;Mercancia;Bucaramanga;4369
2019-08-05;Mercancia Aerea;Bucaramanga;4
2019-08-05;Paqueteo 3-5 Kl.;Bucaramanga;514
2019-08-05;Paquetes 1-2 Kl. (ME);Bucaramanga;1451
2019-08-05;Radicación de Documentos;Bucaramanga;1055
2019-08-05;Firma de Documentos;Cienaga;6
2019-08-05;Mensajeria;Cienaga;168
2019-08-05;Mercancia;Cienaga;921
2019-08-05;Paqueteo 3-5 Kl.;Cienaga;67
2019-08-05;Paquetes 1-2 Kl. (ME);Cienaga;253
2019-08-05;Radicación de Documentos;Cienaga;110
2019-08-05;Firma de Documentos;Cucuta;8
2019-08-05;Mensajeria;Cucuta;228
2019-08-05;Mercancia;Cucuta;1625
2019-08-05;Paqueteo 3-5 Kl.;Cucuta;424
2019-08-05;Paquetes 1-2 Kl. (ME);Cucuta;3403
2019-08-05;Radicación de Documentos;Cucuta;144
2019-08-05;Firma de Documentos;Ibague;16
2019-08-05;Mensajeria;Ibague;237
2019-08-05;Mercancia;Ibague;1190
2019-08-05;Paqueteo 3-5 Kl.;Ibague;89
2019-08-05;Paquetes 1-2 Kl. (ME);Ibague;293
2019-08-05;Radicación de Documentos;Ibague;220
2019-08-05;Firma de Documentos;Manizales;2
2019-08-05;Mensajeria;Manizales;256
2019-08-05;Mercancia;Manizales;2296
2019-08-05;Paqueteo 3-5 Kl.;Manizales;53
2019-08-05;Paquetes 1-2 Kl. (ME);Manizales;309
2019-08-05;Radicación de Documentos;Manizales;171
2019-08-05;Firma de Documentos;Medellin;619
2019-08-05;Mensajeria;Medellin;4981
2019-08-05;Mercancia;Medellin;57932
2019-08-05;Mercancia Aerea;Medellin;18
2019-08-05;Paqueteo 3-5 Kl.;Medellin;4584
2019-08-05;Paquetes 1-2 Kl. (ME);Medellin;21701
2019-08-05;Radicación de Documentos;Medellin;1350
2019-08-05;Firma de Documentos;Neiva;4
2019-08-05;Mensajeria;Neiva;187
2019-08-05;Mercancia;Neiva;769
2019-08-05;Paqueteo 3-5 Kl.;Neiva;37
2019-08-05;Paquetes 1-2 Kl. (ME);Neiva;108
2019-08-05;Radicación de Documentos;Neiva;119
2019-08-05;Mensajeria;Pasto;179
2019-08-05;Mercancia;Pasto;624
2019-08-05;Paqueteo 3-5 Kl.;Pasto;60
2019-08-05;Paquetes 1-2 Kl. (ME);Pasto;177
2019-08-05;Radicación de Documentos;Pasto;151
2019-08-05;Firma de Documentos;Pereira;79
2019-08-05;Mensajeria;Pereira;934
2019-08-05;Mercancia;Pereira;9144
2019-08-05;Paqueteo 3-5 Kl.;Pereira;219
2019-08-05;Paquetes 1-2 Kl. (ME);Pereira;1120
2019-08-05;Radicación de Documentos;Pereira;513
2019-08-05;Firma de Documentos;Sincelejo;45
2019-08-05;Mensajeria;Sincelejo;750
2019-08-05;Mercancia;Sincelejo;1440
2019-08-05;Paqueteo 3-5 Kl.;Sincelejo;281
2019-08-05;Paquetes 1-2 Kl. (ME);Sincelejo;702
2019-08-05;Radicación de Documentos;Sincelejo;257
2019-08-05;Firma de Documentos;Turbaco;77
2019-08-05;Mensajeria;Turbaco;885
2019-08-05;Mercancia;Turbaco;6914
2019-08-05;Mercancia Aerea;Turbaco;3
2019-08-05;Paqueteo 3-5 Kl.;Turbaco;224
2019-08-05;Paquetes 1-2 Kl. (ME);Turbaco;704
2019-08-05;Radicación de Documentos;Turbaco;251
2019-08-05;Firma de Documentos;Yumbo;176
2019-08-05;Mensajeria;Yumbo;3545
2019-08-05;Mercancia;Yumbo;36096
2019-08-05;Mercancia Aerea;Yumbo;27
2019-08-05;Paqueteo 3-5 Kl.;Yumbo;2774
2019-08-05;Paquetes 1-2 Kl. (ME);Yumbo;4557
2019-08-05;Radicación de Documentos;Yumbo;959
2019-07-29;Firma de Documentos;Barranquilla;157
2019-07-29;Mensajeria;Barranquilla;1885
2019-07-29;Mercancia;Barranquilla;11870
2019-07-29;Mercancia Aerea;Barranquilla;4
2019-07-29;Paqueteo 3-5 Kl.;Barranquilla;961
2019-07-29;Paquetes 1-2 Kl. (ME);Barranquilla;2433
2019-07-29;Radicación de Documentos;Barranquilla;817
2019-07-29;Firma de Documentos;Bogota;665
2019-07-29;Mensajeria;Bogota;9019
2019-07-29;Mercancia;Bogota;138015
2019-07-29;Mercancia Aerea;Bogota;392
2019-07-29;Paqueteo 3-5 Kl.;Bogota;10126
2019-07-29;Paquetes 1-2 Kl. (ME);Bogota;33354
2019-07-29;Radicación de Documentos;Bogota;2155
2019-07-29;Firma de Documentos;Bosconia;3
2019-07-29;Mensajeria;Bosconia;247
2019-07-29;Mercancia;Bosconia;649
2019-07-29;Paqueteo 3-5 Kl.;Bosconia;63
2019-07-29;Paquetes 1-2 Kl. (ME);Bosconia;143
2019-07-29;Radicación de Documentos;Bosconia;74
2019-07-29;Firma de Documentos;Bucaramanga;48
2019-07-29;Mensajeria;Bucaramanga;1159
2019-07-29;Mercancia;Bucaramanga;4546
2019-07-29;Mercancia Aerea;Bucaramanga;9
2019-07-29;Paqueteo 3-5 Kl.;Bucaramanga;558
2019-07-29;Paquetes 1-2 Kl. (ME);Bucaramanga;1528
2019-07-29;Radicación de Documentos;Bucaramanga;492
2019-07-29;Firma de Documentos;Cienaga;12
2019-07-29;Mensajeria;Cienaga;240
2019-07-29;Mercancia;Cienaga;645
2019-07-29;Paqueteo 3-5 Kl.;Cienaga;75
2019-07-29;Paquetes 1-2 Kl. (ME);Cienaga;244
2019-07-29;Radicación de Documentos;Cienaga;178
2019-07-29;Firma de Documentos;Cucuta;7
2019-07-29;Mensajeria;Cucuta;194
2019-07-29;Mercancia;Cucuta;1444
2019-07-29;Paqueteo 3-5 Kl.;Cucuta;550
2019-07-29;Paquetes 1-2 Kl. (ME);Cucuta;3942
2019-07-29;Radicación de Documentos;Cucuta;211
2019-07-29;Firma de Documentos;Ibague;15
2019-07-29;Mensajeria;Ibague;247
2019-07-29;Mercancia;Ibague;1174
2019-07-29;Paqueteo 3-5 Kl.;Ibague;97
2019-07-29;Paquetes 1-2 Kl. (ME);Ibague;392
2019-07-29;Radicación de Documentos;Ibague;207
2019-07-29;Firma de Documentos;Manizales;4
2019-07-29;Mensajeria;Manizales;279
2019-07-29;Mercancia;Manizales;3290
2019-07-29;Paqueteo 3-5 Kl.;Manizales;58
2019-07-29;Paquetes 1-2 Kl. (ME);Manizales;335
2019-07-29;Radicación de Documentos;Manizales;159
2019-07-29;Firma de Documentos;Medellin;506
2019-07-29;Mensajeria;Medellin;7016
2019-07-29;Mercancia;Medellin;65583
2019-07-29;Mercancia Aerea;Medellin;19
2019-07-29;Paqueteo 3-5 Kl.;Medellin;4848
2019-07-29;Paquetes 1-2 Kl. (ME);Medellin;31316
2019-07-29;Radicación de Documentos;Medellin;1366
2019-07-29;Firma de Documentos;Neiva;10
2019-07-29;Mensajeria;Neiva;211
2019-07-29;Mercancia;Neiva;1016
2019-07-29;Paqueteo 3-5 Kl.;Neiva;37
2019-07-29;Paquetes 1-2 Kl. (ME);Neiva;133
2019-07-29;Radicación de Documentos;Neiva;150
2019-07-29;Firma de Documentos;Pasto;4
2019-07-29;Mensajeria;Pasto;223
2019-07-29;Mercancia;Pasto;668
2019-07-29;Paqueteo 3-5 Kl.;Pasto;78
2019-07-29;Paquetes 1-2 Kl. (ME);Pasto;244
2019-07-29;Radicación de Documentos;Pasto;176
2019-07-29;Firma de Documentos;Pereira;152
2019-07-29;Mensajeria;Pereira;1128
2019-07-29;Mercancia;Pereira;10027
2019-07-29;Paqueteo 3-5 Kl.;Pereira;311
2019-07-29;Paquetes 1-2 Kl. (ME);Pereira;1200
2019-07-29;Radicación de Documentos;Pereira;430
2019-07-29;Firma de Documentos;Sincelejo;26
2019-07-29;Mensajeria;Sincelejo;996
2019-07-29;Mercancia;Sincelejo;1457
2019-07-29;Paqueteo 3-5 Kl.;Sincelejo;284
2019-07-29;Paquetes 1-2 Kl. (ME);Sincelejo;737
2019-07-29;Radicación de Documentos;Sincelejo;274
2019-07-29;Firma de Documentos;Turbaco;60
2019-07-29;Mensajeria;Turbaco;930
2019-07-29;Mercancia;Turbaco;6407
2019-07-29;Mercancia Aerea;Turbaco;1
2019-07-29;Paqueteo 3-5 Kl.;Turbaco;224
2019-07-29;Paquetes 1-2 Kl. (ME);Turbaco;843
2019-07-29;Radicación de Documentos;Turbaco;250
2019-07-29;Firma de Documentos;Yumbo;199
2019-07-29;Mensajeria;Yumbo;3697
2019-07-29;Mercancia;Yumbo;47809
2019-07-29;Mercancia Aerea;Yumbo;25
2019-07-29;Paqueteo 3-5 Kl.;Yumbo;3679
2019-07-29;Paquetes 1-2 Kl. (ME);Yumbo;5525
2019-07-29;Radicación de Documentos;Yumbo;1105
2019-07-22;Firma de Documentos;Barranquilla;160
2019-07-22;Mensajeria;Barranquilla;1662
2019-07-22;Mercancia;Barranquilla;10699
2019-07-22;Mercancia Aerea;Barranquilla;3
2019-07-22;Paqueteo 3-5 Kl.;Barranquilla;1004
2019-07-22;Paquetes 1-2 Kl. (ME);Barranquilla;3074
2019-07-22;Radicación de Documentos;Barranquilla;746
2019-07-22;Firma de Documentos;Bogota;943
2019-07-22;Mensajeria;Bogota;8670
2019-07-22;Mercancia;Bogota;153680
2019-07-22;Mercancia Aerea;Bogota;416
2019-07-22;Paqueteo 3-5 Kl.;Bogota;12420
2019-07-22;Paquetes 1-2 Kl. (ME);Bogota;35435
2019-07-22;Radicación de Documentos;Bogota;2711
2019-07-22;Firma de Documentos;Bosconia;1
2019-07-22;Mensajeria;Bosconia;211
2019-07-22;Mercancia;Bosconia;684
2019-07-22;Paqueteo 3-5 Kl.;Bosconia;61
2019-07-22;Paquetes 1-2 Kl. (ME);Bosconia;158
2019-07-22;Radicación de Documentos;Bosconia;164
2019-07-22;Firma de Documentos;Bucaramanga;40
2019-07-22;Mensajeria;Bucaramanga;1061
2019-07-22;Mercancia;Bucaramanga;4635
2019-07-22;Paqueteo 3-5 Kl.;Bucaramanga;585
2019-07-22;Paquetes 1-2 Kl. (ME);Bucaramanga;1705
2019-07-22;Radicación de Documentos;Bucaramanga;636
2019-07-22;Firma de Documentos;Cienaga;15
2019-07-22;Mensajeria;Cienaga;230
2019-07-22;Mercancia;Cienaga;756
2019-07-22;Mercancia Aerea;Cienaga;1
2019-07-22;Paqueteo 3-5 Kl.;Cienaga;80
2019-07-22;Paquetes 1-2 Kl. (ME);Cienaga;298
2019-07-22;Radicación de Documentos;Cienaga;170
2019-07-22;Firma de Documentos;Cucuta;11
2019-07-22;Mensajeria;Cucuta;201
2019-07-22;Mercancia;Cucuta;1648
2019-07-22;Paqueteo 3-5 Kl.;Cucuta;448
2019-07-22;Paquetes 1-2 Kl. (ME);Cucuta;3606
2019-07-22;Radicación de Documentos;Cucuta;204
2019-07-22;Firma de Documentos;Ibague;30
2019-07-22;Mensajeria;Ibague;253
2019-07-22;Mercancia;Ibague;1903
2019-07-22;Mercancia Aerea;Ibague;2
2019-07-22;Paqueteo 3-5 Kl.;Ibague;113
2019-07-22;Paquetes 1-2 Kl. (ME);Ibague;378
2019-07-22;Radicación de Documentos;Ibague;312
2019-07-22;Firma de Documentos;Manizales;7
2019-07-22;Mensajeria;Manizales;246
2019-07-22;Mercancia;Manizales;3994
2019-07-22;Paqueteo 3-5 Kl.;Manizales;74
2019-07-22;Paquetes 1-2 Kl. (ME);Manizales;337
2019-07-22;Radicación de Documentos;Manizales;179
2019-07-22;Firma de Documentos;Medellin;590
2019-07-22;Mensajeria;Medellin;5855
2019-07-22;Mercancia;Medellin;62155
2019-07-22;Mercancia Aerea;Medellin;19
2019-07-22;Paqueteo 3-5 Kl.;Medellin;5565
2019-07-22;Paquetes 1-2 Kl. (ME);Medellin;28096
2019-07-22;Radicación de Documentos;Medellin;1512
2019-07-22;Firma de Documentos;Neiva;5
2019-07-22;Mensajeria;Neiva;216
2019-07-22;Mercancia;Neiva;879
2019-07-22;Paqueteo 3-5 Kl.;Neiva;43
2019-07-22;Paquetes 1-2 Kl. (ME);Neiva;121
2019-07-22;Radicación de Documentos;Neiva;125
2019-07-22;Firma de Documentos;Pasto;3
2019-07-22;Mensajeria;Pasto;216
2019-07-22;Mercancia;Pasto;649
2019-07-22;Paqueteo 3-5 Kl.;Pasto;100
2019-07-22;Paquetes 1-2 Kl. (ME);Pasto;260
2019-07-22;Radicación de Documentos;Pasto;177
2019-07-22;Firma de Documentos;Pereira;102
2019-07-22;Mensajeria;Pereira;1143
2019-07-22;Mercancia;Pereira;11031
2019-07-22;Mercancia Aerea;Pereira;1
2019-07-22;Paqueteo 3-5 Kl.;Pereira;273
2019-07-22;Paquetes 1-2 Kl. (ME);Pereira;1178
2019-07-22;Radicación de Documentos;Pereira;551
2019-07-22;Firma de Documentos;Sincelejo;26
2019-07-22;Mensajeria;Sincelejo;887
2019-07-22;Mercancia;Sincelejo;1820
2019-07-22;Paqueteo 3-5 Kl.;Sincelejo;304
2019-07-22;Paquetes 1-2 Kl. (ME);Sincelejo;740
2019-07-22;Radicación de Documentos;Sincelejo;301
2019-07-22;Firma de Documentos;Turbaco;57
2019-07-22;Mensajeria;Turbaco;917
2019-07-22;Mercancia;Turbaco;12354
2019-07-22;Mercancia Aerea;Turbaco;2
2019-07-22;Paqueteo 3-5 Kl.;Turbaco;262
2019-07-22;Paquetes 1-2 Kl. (ME);Turbaco;797
2019-07-22;Radicación de Documentos;Turbaco;262
2019-07-22;Firma de Documentos;Yumbo;234
2019-07-22;Mensajeria;Yumbo;3824
2019-07-22;Mercancia;Yumbo;50308
2019-07-22;Mercancia Aerea;Yumbo;48
2019-07-22;Paqueteo 3-5 Kl.;Yumbo;3930
2019-07-22;Paquetes 1-2 Kl. (ME);Yumbo;5648
2019-07-22;Radicación de Documentos;Yumbo;1408
2019-07-15;Firma de Documentos;Barranquilla;222
2019-07-15;Mensajeria;Barranquilla;1580
2019-07-15;Mercancia;Barranquilla;11772
2019-07-15;Mercancia Aerea;Barranquilla;7
2019-07-15;Paqueteo 3-5 Kl.;Barranquilla;842
2019-07-15;Paquetes 1-2 Kl. (ME);Barranquilla;2592
2019-07-15;Radicación de Documentos;Barranquilla;646
2019-07-15;Firma de Documentos;Bogota;1029
2019-07-15;Mensajeria;Bogota;8810
2019-07-15;Mercancia;Bogota;128270
2019-07-15;Mercancia Aerea;Bogota;336
2019-07-15;Paqueteo 3-5 Kl.;Bogota;8755
2019-07-15;Paquetes 1-2 Kl. (ME);Bogota;30963
2019-07-15;Radicación de Documentos;Bogota;2387
2019-07-15;Firma de Documentos;Bosconia;5
2019-07-15;Mensajeria;Bosconia;217
2019-07-15;Mercancia;Bosconia;438
2019-07-15;Paqueteo 3-5 Kl.;Bosconia;61
2019-07-15;Paquetes 1-2 Kl. (ME);Bosconia;223
2019-07-15;Radicación de Documentos;Bosconia;97
2019-07-15;Firma de Documentos;Bucaramanga;21
2019-07-15;Mensajeria;Bucaramanga;866
2019-07-15;Mercancia;Bucaramanga;3728
2019-07-15;Mercancia Aerea;Bucaramanga;7
2019-07-15;Paqueteo 3-5 Kl.;Bucaramanga;527
2019-07-15;Paquetes 1-2 Kl. (ME);Bucaramanga;1426
2019-07-15;Radicación de Documentos;Bucaramanga;579
2019-07-15;Firma de Documentos;Cienaga;9
2019-07-15;Mensajeria;Cienaga;188
2019-07-15;Mercancia;Cienaga;594
2019-07-15;Paqueteo 3-5 Kl.;Cienaga;80
2019-07-15;Paquetes 1-2 Kl. (ME);Cienaga;209
2019-07-15;Radicación de Documentos;Cienaga;137
2019-07-15;Firma de Documentos;Cucuta;7
2019-07-15;Mensajeria;Cucuta;181
2019-07-15;Mercancia;Cucuta;1112
2019-07-15;Paqueteo 3-5 Kl.;Cucuta;488
2019-07-15;Paquetes 1-2 Kl. (ME);Cucuta;2589
2019-07-15;Radicación de Documentos;Cucuta;122
2019-07-15;Firma de Documentos;Ibague;10
2019-07-15;Mensajeria;Ibague;201
2019-07-15;Mercancia;Ibague;1217
2019-07-15;Paqueteo 3-5 Kl.;Ibague;108
2019-07-15;Paquetes 1-2 Kl. (ME);Ibague;285
2019-07-15;Radicación de Documentos;Ibague;120
2019-07-15;Firma de Documentos;Manizales;6
2019-07-15;Mensajeria;Manizales;241
2019-07-15;Mercancia;Manizales;3396
2019-07-15;Paqueteo 3-5 Kl.;Manizales;72
2019-07-15;Paquetes 1-2 Kl. (ME);Manizales;359
2019-07-15;Radicación de Documentos;Manizales;151
2019-07-15;Firma de Documentos;Medellin;679
2019-07-15;Mensajeria;Medellin;5346
2019-07-15;Mercancia;Medellin;58751
2019-07-15;Mercancia Aerea;Medellin;17
2019-07-15;Paqueteo 3-5 Kl.;Medellin;4659
2019-07-15;Paquetes 1-2 Kl. (ME);Medellin;25608
2019-07-15;Radicación de Documentos;Medellin;1462
2019-07-15;Firma de Documentos;Neiva;9
2019-07-15;Mensajeria;Neiva;179
2019-07-15;Mercancia;Neiva;484
2019-07-15;Paqueteo 3-5 Kl.;Neiva;28
2019-07-15;Paquetes 1-2 Kl. (ME);Neiva;120
2019-07-15;Radicación de Documentos;Neiva;162
2019-07-15;Firma de Documentos;Pasto;6
2019-07-15;Mensajeria;Pasto;213
2019-07-15;Mercancia;Pasto;499
2019-07-15;Paqueteo 3-5 Kl.;Pasto;51
2019-07-15;Paquetes 1-2 Kl. (ME);Pasto;190
2019-07-15;Radicación de Documentos;Pasto;147
2019-07-15;Firma de Documentos;Pereira;117
2019-07-15;Mensajeria;Pereira;935
2019-07-15;Mercancia;Pereira;9229
2019-07-15;Paqueteo 3-5 Kl.;Pereira;261
2019-07-15;Paquetes 1-2 Kl. (ME);Pereira;1188
2019-07-15;Radicación de Documentos;Pereira;436
2019-07-15;Firma de Documentos;Sincelejo;21
2019-07-15;Mensajeria;Sincelejo;765
2019-07-15;Mercancia;Sincelejo;1236
2019-07-15;Paqueteo 3-5 Kl.;Sincelejo;235
2019-07-15;Paquetes 1-2 Kl. (ME);Sincelejo;643
2019-07-15;Radicación de Documentos;Sincelejo;205
2019-07-15;Firma de Documentos;Turbaco;74
2019-07-15;Mensajeria;Turbaco;863
2019-07-15;Mercancia;Turbaco;12682
2019-07-15;Mercancia Aerea;Turbaco;1
2019-07-15;Paqueteo 3-5 Kl.;Turbaco;225
2019-07-15;Paquetes 1-2 Kl. (ME);Turbaco;655
2019-07-15;Radicación de Documentos;Turbaco;214
2019-07-15;Firma de Documentos;Yumbo;207
2019-07-15;Mensajeria;Yumbo;3353
2019-07-15;Mercancia;Yumbo;43256
2019-07-15;Mercancia Aerea;Yumbo;55
2019-07-15;Paqueteo 3-5 Kl.;Yumbo;3134
2019-07-15;Paquetes 1-2 Kl. (ME);Yumbo;5158
2019-07-15;Radicación de Documentos;Yumbo;996
2019-07-08;Firma de Documentos;Barranquilla;254
2019-07-08;Mensajeria;Barranquilla;1806
2019-07-08;Mercancia;Barranquilla;12740
2019-07-08;Mercancia Aerea;Barranquilla;4
2019-07-08;Paqueteo 3-5 Kl.;Barranquilla;1185
2019-07-08;Paquetes 1-2 Kl. (ME);Barranquilla;2587
2019-07-08;Radicación de Documentos;Barranquilla;1022
2019-07-08;Firma de Documentos;Bogota;1107
2019-07-08;Mensajeria;Bogota;9758
2019-07-08;Mercancia;Bogota;144394
2019-07-08;Mercancia Aerea;Bogota;536
2019-07-08;Paqueteo 3-5 Kl.;Bogota;13190
2019-07-08;Paquetes 1-2 Kl. (ME);Bogota;34478
2019-07-08;Radicación de Documentos;Bogota;2722
2019-07-08;Firma de Documentos;Bosconia;1
2019-07-08;Mensajeria;Bosconia;234
2019-07-08;Mercancia;Bosconia;710
2019-07-08;Paqueteo 3-5 Kl.;Bosconia;60
2019-07-08;Paquetes 1-2 Kl. (ME);Bosconia;128
2019-07-08;Radicación de Documentos;Bosconia;95
2019-07-08;Firma de Documentos;Bucaramanga;66
2019-07-08;Mensajeria;Bucaramanga;1040
2019-07-08;Mercancia;Bucaramanga;4055
2019-07-08;Mercancia Aerea;Bucaramanga;1
2019-07-08;Paqueteo 3-5 Kl.;Bucaramanga;558
2019-07-08;Paquetes 1-2 Kl. (ME);Bucaramanga;1718
2019-07-08;Radicación de Documentos;Bucaramanga;457
2019-07-08;Firma de Documentos;Cienaga;10
2019-07-08;Mensajeria;Cienaga;262
2019-07-08;Mercancia;Cienaga;728
2019-07-08;Paqueteo 3-5 Kl.;Cienaga;80
2019-07-08;Paquetes 1-2 Kl. (ME);Cienaga;337
2019-07-08;Radicación de Documentos;Cienaga;120
2019-07-08;Firma de Documentos;Cucuta;30
2019-07-08;Mensajeria;Cucuta;182
2019-07-08;Mercancia;Cucuta;1433
2019-07-08;Paqueteo 3-5 Kl.;Cucuta;507
2019-07-08;Paquetes 1-2 Kl. (ME);Cucuta;2897
2019-07-08;Radicación de Documentos;Cucuta;197
2019-07-08;Firma de Documentos;Ibague;35
2019-07-08;Mensajeria;Ibague;232
2019-07-08;Mercancia;Ibague;1281
2019-07-08;Paqueteo 3-5 Kl.;Ibague;110
2019-07-08;Paquetes 1-2 Kl. (ME);Ibague;423
2019-07-08;Radicación de Documentos;Ibague;210
2019-07-08;Firma de Documentos;Manizales;14
2019-07-08;Mensajeria;Manizales;241
2019-07-08;Mercancia;Manizales;5475
2019-07-08;Paqueteo 3-5 Kl.;Manizales;68
2019-07-08;Paquetes 1-2 Kl. (ME);Manizales;357
2019-07-08;Radicación de Documentos;Manizales;202
2019-07-08;Firma de Documentos;Medellin;769
2019-07-08;Mensajeria;Medellin;7236
2019-07-08;Mercancia;Medellin;63008
2019-07-08;Mercancia Aerea;Medellin;28
2019-07-08;Paqueteo 3-5 Kl.;Medellin;6245
2019-07-08;Paquetes 1-2 Kl. (ME);Medellin;27569
2019-07-08;Radicación de Documentos;Medellin;1686
2019-07-08;Firma de Documentos;Neiva;16
2019-07-08;Mensajeria;Neiva;224
2019-07-08;Mercancia;Neiva;708
2019-07-08;Paqueteo 3-5 Kl.;Neiva;58
2019-07-08;Paquetes 1-2 Kl. (ME);Neiva;158
2019-07-08;Radicación de Documentos;Neiva;155
2019-07-08;Firma de Documentos;Pasto;6
2019-07-08;Mensajeria;Pasto;223
2019-07-08;Mercancia;Pasto;909
2019-07-08;Paqueteo 3-5 Kl.;Pasto;95
2019-07-08;Paquetes 1-2 Kl. (ME);Pasto;212
2019-07-08;Radicación de Documentos;Pasto;204
2019-07-08;Firma de Documentos;Pereira;76
2019-07-08;Mensajeria;Pereira;1045
2019-07-08;Mercancia;Pereira;10596
2019-07-08;Mercancia Aerea;Pereira;1
2019-07-08;Paqueteo 3-5 Kl.;Pereira;299
2019-07-08;Paquetes 1-2 Kl. (ME);Pereira;1248
2019-07-08;Radicación de Documentos;Pereira;591
2019-07-08;Firma de Documentos;Sincelejo;47
2019-07-08;Mensajeria;Sincelejo;924
2019-07-08;Mercancia;Sincelejo;1595
2019-07-08;Paqueteo 3-5 Kl.;Sincelejo;293
2019-07-08;Paquetes 1-2 Kl. (ME);Sincelejo;832
2019-07-08;Radicación de Documentos;Sincelejo;322
2019-07-08;Firma de Documentos;Turbaco;127
